"acc-phys/9507001",,"A.R.Tumanyan, Kh.A.Simonyan, R.L.Mkrtchyan, A.Ts.Amatuni, R.O.Avakyan,
  A.G.Khudaverdyan","Coaxial Ring Cyclotron as a Perspective Nuclear Power Engineering
  Machine","Latex,5 pages, 1 fig",,,"YERPHI-1995(6)-95","acc-phys physics.acc-ph",,"  The circuit arrangement of the proposed coaxial ring cyclotron (CRC) is
described, and its main advantages, such as simple injection technique, several
injected beams summation option, high efficiency, are considered. The proposed
proton accelerator is a perspective machine for the solution of the main
problems of the present day nuclear power engineering as well as for the
next-generation nuclear power plants, representing a combination of subcritical
reactors and particle accelerators. The possibility of installation of CRCs
into ring accelerators with an average diameter from 60 to $100m$, e.g., the
Yerevan electron synchrotron, is considered.
","[{""version"":""v1"",""created"":""Thu, 27 Jul 1995 06:49:49 GMT""},{""version"":""v2"",""created"":""Wed, 9 Aug 1995 07:19:55 GMT""}]","2009-09-25"
"hep-ph/9507425","Sinisa Veseli","S. Veseli and M. G. Olsson","Modelling form factors in HQET","Latex, 16 pages of text","Phys.Lett. B367 (1996) 302-308","10.1016/0370-2693(95)01466-7","MADPH-95-899","hep-ph",,"  We present a simple and straightforward method for relating the form factors
in HQET, as defined by the covariant trace formalism, to the overlaps of the
rest frame wave functions of the light degrees of freedom. We also point out
several inconsistencies present in recent calculations of the radiative rare
$B$ decays, and also show how these can be fixed even within the framework of
the non-relativistic quark model.
","[{""version"":""v1"",""created"":""Wed, 26 Jul 1995 21:36:41 GMT""}]","2009-10-28"
"hep-ph/9507426","Ed Stoeffhaas","V. Barger, W.-Y. Keung, and R.J.N. Phillips","Possible sneutrino-pair signatures with R-parity breaking","standard Latex, 9 pages, 2 uufiled postscript figures included via
  figures command. Compressed postscript version with figures available at
  http://phenom.physics.wisc.edu/pub/preprints/1995/madph-95-903.ps.Z or
  ftp://phenom.physics.wisc.edu/pub/preprints/1995/madph-95-903.ps.Z","Phys.Lett.B364:27-32,1995; Erratum-ibid.B377:486,1996","10.1016/0370-2693(95)01225-1","MADPH-95-903 RAL-TR-95-031 UICHEP-TH/95-8","hep-ph",,"  If sneutrinos are the lightest supersymmetry partners and $R$-parity is not
conserved, the process $e^+e^- \to \tilde {\bar\nu} \tilde {\nu}$ can have
striking signatures due to the decay modes $\tilde{\nu}\to\ell^+\ell'^-$ or
$\tilde{\nu}\to q \bar q'$. We present cross section formulas and discuss event
rates and detection at the upgraded $e^+e^-$ collider LEP. Four-lepton signals
should be detectable up to sneutrino mass $\tilde {m}_\nu = 80$ GeV and maybe
beyond; four-jet signals should be detectable up to $\tilde {m}_\nu = 70$ GeV,
but would probably be obscured thereafter by $WW$ background.
","[{""version"":""v1"",""created"":""Wed, 26 Jul 1995 19:15:58 GMT""}]","2009-09-01"
"hep-ph/9507427",,"Alan Kostelecky and Stuart Samuel","Neutrino Oscillations in the Early Universe with Nonequilibrium Neutrino
  Distributions","accepted for publication in Physical Review D","Phys.Rev.D52:3184-3201,1995","10.1103/PhysRevD.52.3184","IUHET 298, March 1995","hep-ph",,"  Around one second after the big bang, neutrino decoupling and $e^+$-$e^-$
annihilation distort the Fermi-Dirac spectrum of neutrino energies. Assuming
neutrinos have masses and can mix, we compute the distortions using
nonequilibrium thermodynamics and the Boltzmann equation. The flavor behavior
of neutrinos is studied during and following the generation of the distortion.
","[{""version"":""v1"",""created"":""Wed, 26 Jul 1995 16:03:18 GMT""}]","2009-09-25"
"hep-ph/9507428",,"Edmond L. Berger, Xiaofeng Guo, and Jianwei Qiu","Inclusive Prompt Photon Production in Hadronic Final States of $e^+e^-$
  Annihilation","40 pages, RevTex, 30 figures in postscript available in a separate
  file","Phys.Rev. D53 (1996) 1124-1141","10.1103/PhysRevD.53.1124","ANL-HEP-PR-94-74","hep-ph",,"  We provide complete analytic expressions for the inclusive prompt photon
production cross section in hadronic final states of $e^+e^-$ annihilation
reactions through one-loop order in quantum chromodynamics perturbation theory.
Computed explicitly are direct photon production through first order in the
electromagnetic strength $\alpha_{em}$ and the quark-to-photon and
gluon-to-photon fragmentation contributions through first order in the strong
coupling $\alpha_s$. The full angular dependence of the cross sections is
displayed, separated into transverse $(1 +\cos ^2\theta _\gamma)$ and
longitudinal $(\sin ^2\theta_\gamma)$ components, where $\theta_\gamma$
specifies the direction of the photon with respect to the $e^+e^-$ collision
axis. We discuss extraction of fragmentation functions from $e^+e^-$ data.
","[{""version"":""v1"",""created"":""Wed, 26 Jul 1995 21:35:48 GMT""},{""version"":""v2"",""created"":""Thu, 27 Jul 1995 19:37:38 GMT""},{""version"":""v3"",""created"":""Sat, 29 Jul 1995 10:34:39 GMT""}]","2009-10-28"
"hep-ph/9507429","Dietrich Bodeker","Gordon Baym, Dietrich B\""odeker and Larry McLerran","Magnetic Fields Produced by Phase Transition Bubbles in the Electroweak
  Phase Transition","Revtex, 14 pages, 3 figures appended as uuencoded postscript-file","Phys.Rev. D53 (1996) 662-667","10.1103/PhysRevD.53.662","TPI--MINN--95--19/T, NUC--MINN--95--15/T, HEP--MINN--95--1344","hep-ph",,"  The electroweak phase transition, if proceeding through nucleation and growth
of bubbles, should generate large scale turbulent flow, which in turn generates
magnetic turbulence and hence magnetic fields on the scale of turbulent flow.
We discuss the seeding of this turbulent field by the motion of the dipole
charge layers in the phase transition bubble walls, and estimate the strength
of the produced fields.
","[{""version"":""v1"",""created"":""Wed, 26 Jul 1995 23:11:22 GMT""}]","2009-10-28"
"hep-ph/9507430","M. Prisznyak","V. Gogohia","A Nonperturbative Calculation of Basic Chiral QCD Parameters Within Zero
  Modes Enhancement Model of the QCD Vacuum. I","17 pages, two figures added, minor changes","Phys.Lett.B368:221-229,1996; Erratum-ibid.B378:385-386,1996","10.1016/0370-2693(95)01503-5",,"hep-ph",,"  A new zero modes enhancement (ZME) model of the true QCD vacuum is breifly
described. It makes possible to analytically investigate and calculate
numerically low-energy QCD structure from first principles. Expressions of
basic chiral QCD parameters (the pion decay constant, the quark and gluon
condensates, the dynamically generated quark mass, etc) as well as the vacuum
energy density (up to the sign, by definition, the bag constant), suitable for
numerical calculations, have been derived. Solution to the Schwinger-Dyson (SD)
equation for the quark propagator in the infrared (IR) domain on the basis of
the ZME effect in QCD was used for this purpose. There are only two independent
quantities (free parameters) by means of which calculations must be done within
our approach. The first one is the integration constant of the above mentioned
quark SD equation of motion. The second one is a scale at which nonperturbative
effects begin to play a dominant role.
","[{""version"":""v1"",""created"":""Wed, 26 Jul 1995 19:28:00 GMT""},{""version"":""v2"",""created"":""Mon, 28 Aug 1995 17:53:50 GMT""},{""version"":""v3"",""created"":""Fri, 8 Dec 1995 15:13:01 GMT""}]","2014-11-17"
"hep-ph/9507431","M. Prisznyak","V. Gogohia, Gy. Kluge and M. Priszny\'ak (RMKI, Department of
  Theoretical Physics, Central Research Institute for Physics, Budapest)","A Nonperturbative Calculation of Basic Chiral QCD Parameters Within Zero
  Modes Enhancement Model of the QCD Vacuum. II","22 pages in total , 8 figures, 4 tables ; RevTex package used",,"10.1016/0370-2693(96)00514-X",,"hep-ph",,"  Basic chiral QCD parameters (the pion decay constant, the quark and gluon
condensates, the dynamically generated quark mass, etc) as well as the vacuum
energy density (up to the sign, by definition, the bag constant) have been
calculated from first principles within a recently proposed zero modes
enhancement (ZME) model of the true QCD vacuum. Our unique input data was
chosen to be the pion decay constant in the chiral limit as given by the chiral
perturbation theory at the hadronic level (CHPTh). In order to analyze our
numerical results we set a scale by two different ways. In both cases we obtain
almost the same numerical results for all chiral QCD parameters.
Phenomenological estimates of these quantites as well as vacuum energy density
are in good agreement with our numerical results. Complementing them by the
numerical value of the instanton contribution to the vacuum energy density, we
predict new, more realistic values for the vacuum energy density, the bag
constant and the gluon condensate.
","[{""version"":""v1"",""created"":""Wed, 26 Jul 1995 19:29:02 GMT""},{""version"":""v2"",""created"":""Fri, 28 Jul 1995 16:34:32 GMT""},{""version"":""v3"",""created"":""Wed, 2 Aug 1995 16:18:46 GMT""},{""version"":""v4"",""created"":""Mon, 28 Aug 1995 17:50:15 GMT""},{""version"":""v5"",""created"":""Fri, 8 Dec 1995 15:19:11 GMT""},{""version"":""v6"",""created"":""Sat, 27 Apr 1996 18:43:11 GMT""}]","2009-10-28"
"hep-ph/9507432","George Kraniotis","G.V. Kraniotis","The b--->s{\gamma} constraint in effective supergravities from string
  theory","LaTeX 11 pages, figures uuencoded included in a separate file, some
  typos have been corrected,1 figure added","Z.Phys. C71 (1996) 163-170","10.1007/s002880050160","SUSX-TH-95/15","hep-ph",,"  We study the constraints from the $b{\rightarrow}s{\gamma}$ decay in the
parameter space of effective supergravities from orbifold string theory and
with minimal supesymmetric particle content. Both the general dilaton-dominated
universal scenario as well as a non-universal scenario for the soft terms are
investigated. It is found that the recently reported CLEO upper and lower
bounds constrain the parameter space of the models under scrutiny. In
particular we find constraints on the values of the parameter $\tan{\beta}$ and
the gluino masses. In this class of string scenarios the negative sign of the
Higgs mixing parameter $\mu$, is phenomenologically preferred.
","[{""version"":""v1"",""created"":""Thu, 27 Jul 1995 06:19:00 GMT""},{""version"":""v2"",""created"":""Wed, 2 Aug 1995 19:19:16 GMT""}]","2009-10-28"
"hep-ph/9507433","C. Cavata","Christian Cavata and Bernard Pire","ELFE : an Electron Laboratory for Europe","need qcdparis.sty, psfig and 8 eps figures : exclusive_hard_1.eps
  exclusive_hard_2.eps exclusive_hard_3.eps hard_bw.eps gpm_slac.eps
  inclusif1.eps inclusif2.eps machine.eps",,,"DAPNIA/SPHN 95-46","hep-ph",,"  This paper presents a brief overview of the physics with the 15-30~GeV
continuous beam electron facility proposed by the European community of nuclear
physicists to study the quark and gluon structure of hadrons.
","[{""version"":""v1"",""created"":""Thu, 27 Jul 1995 09:06:39 GMT""}]","2007-05-23"
"hep-ph/9507434","Jean-Marc Virey","P. Taxil, J.M. Virey","Probing quark compositeness at hadronic colliders : the case of
  polarized beams","10 pages, Latex, 4 figures to be appended","Phys.Lett. B364 (1995) 181-187","10.1016/0370-2693(95)01237-0","CPT-95/P.3233","hep-ph",,"  A new handed interaction between subconstituents of quarks could be at the
origin of some small parity violating effects in one-jet inclusive production.
Within a few years, the Relativistic Heavy Ion Collider (RHIC) will be used as
a polarized proton-proton collider.
  In this context, we analyse the possibilities of disentangling some new
parity violating effects from the standard spin asymmetries which are expected
due to the Standard Model QCD-Weak interference. We also explore the
possibilities of placing some more stringent limits on the quark compositeness
scale $\Lambda$ thanks to measurements of such spin asymmetries.
","[{""version"":""v1"",""created"":""Thu, 27 Jul 1995 09:17:41 GMT""},{""version"":""v2"",""created"":""Fri, 28 Jul 1995 10:13:07 GMT""}]","2016-09-01"
"hep-ph/9507435","Jifang Zhang","Nimai C. Mukhopadhyay, J.-F. Zhang and M. Benmerrouche","Photo- and electroproduction of the eta and eta-prime mesons","6 pages,including 2 figs.(psfig)","PiN Newslett.10:81-86,1995",,"RPI-N-101-95","hep-ph nucl-th",,"  We discuss the eta and eta prime photo- and electroproduction as a way to
probe the nucleon resonance structure.
","[{""version"":""v1"",""created"":""Thu, 27 Jul 1995 14:31:25 GMT""},{""version"":""v2"",""created"":""Fri, 28 Jul 1995 21:44:06 GMT""}]","2011-04-20"
"hep-ph/9507436","Tord Riemann","Arnd Leike, Sabine Riemann and Tord Riemann","ZZ' Mixing and Radiative Corrections at LEP I","12 pages, LaTex, 4 figures, a uuencoded file containing the latex
  file and figures is available via anonymous ftp at
  ftp://ftp.ifh.de/pub/preprint/cernth92-6545.uu ; paper publ. in Phys. Lett.
  B291 (1992) 187","Phys.Lett. B291 (1992) 187-194","10.1016/0370-2693(92)90142-Q","CERN-TH.6545/92","hep-ph",,"  We present a method for a common treatment of $Z'$ exchange, QED corrections,
and weak loops in $e^+ e^-$ annihilation. QED corrections are taken into
account by convoluting a hard-scattering cross section containing $\gamma,\ Z,$
and $Z'$ exchange. Weak corrections and $ZZ'$ mixing are treated simultaneously
by a generalization of weak form factors. Using the properly extended Standard
Model program for the $Z$ line shape, ZFITTER, we perform and compare two
different analyses of the 1990 LEP~I data in terms of theories based on the
E$_6$-group and in terms of LR-symmetric models. From the LEP~I data alone, the
$ZZ'$ mixing angle may be limited to $|\theta_M| \le 0.01$ and the $Z'$ mass to
$M_2 > 118$--148 GeV, depending on the model (95\%~CL).
","[{""version"":""v1"",""created"":""Thu, 27 Jul 1995 15:23:59 GMT""}]","2009-10-28"
"hep-th/9507141","Samir Mathur","Sumit R. Das and Samir D. Mathur","Folds, Bosonization and non-triviality of the classical limit of 2D
  string theory","Latex, 12 pages","Phys.Lett.B365:79-86,1996","10.1016/0370-2693(95)01307-5","TIFR-TH/95-38, MIT-CTP-2459","hep-th",,"  In the 1-dimensional matrix model one identifies the tachyon field in the
asymptotic region with a nonlocal transform of the density of fermions. But
there is a problem in relating the classical tachyon field with the surface
profile of the fermi fluid if a fold forms in the fermi surface. Besides the
collective field additional variables $w_j(x)$ are required to describe folds.
In the quantum theory we show that the $w_j$ are the quantum dispersions of the
collective field. These dispersions become $O(1)$ rather than $O(\hbar)$
precisely after fold formation, thus giving additional `classical' quantities
and leading to a rather nontrivial classical limit. A coherent pulse reflecting
from the potential wall turns into high energy incoherent quanta (if a fold
forms), the frequency amplification being of the order of the square root of
the number of quanta in the incident wave.
","[{""version"":""v1"",""created"":""Wed, 26 Jul 1995 18:48:48 GMT""}]","2014-11-18"
"hep-th/9507142","Ferrari Franco","Franco Ferrari","Biharmonic Conformal Field Theories","11 pages, LaTeX, no figures","Phys.Lett. B382 (1996) 349-355","10.1016/0370-2693(96)00677-6","UTF 353/95","hep-th",,"  The main result of this paper is the construction of a conformally covariant
operator in two dimensions acting on scalar fields and containing fourth order
derivatives. In this way it is possible to derive a class of Lagrangians
invariant under conformal transformations. They define conformal field theories
satisfying equations of the biharmonic type. Two kinds of these biharmonic
field theories are distinguished, characterized by the possibility or not of
the scalar fields to transform non-trivially under Weyl transformations. Both
cases are relevant for string theory and two dimensional gravity. The
biharmonic conformal field theories provide higher order corrections to the
equations of motion of the metric and give a possibility of adding new terms to
the Polyakov action.
","[{""version"":""v1"",""created"":""Wed, 26 Jul 1995 17:46:25 GMT""}]","2009-10-28"
"hep-th/9507143","Gary Horowitz","Fay Dowker, Jerome Gauntlett, Gary Gibbons, and Gary Horowitz","The Decay of Magnetic Fields in Kaluza-Klein Theory","25 pages, one figure. The discussion of fermions has been revised: We
  show how fundamental fermions can eliminate the bubble-type instability but
  still allow pair creation of monopoles","Phys.Rev.D52:6929-6940,1995","10.1103/PhysRevD.52.6929","UCSBTH-95-15, CALT-68-2005","hep-th gr-qc",,"  Magnetic fields in five-dimensional Kaluza-Klein theory compactified on a
circle correspond to ``twisted'' identifications of five dimensional Minkowski
space. We show that a five dimensional generalisation of the Kerr solution can
be analytically continued to construct an instanton that gives rise to two
possible decay modes of a magnetic field. One decay mode is the generalisation
of the ``bubble decay"" of the Kaluza-Klein vacuum described by Witten. The
other decay mode, rarer for weak fields, corresponds in four dimensions to the
creation of monopole-anti-monopole pairs. An instanton for the latter process
is already known and is given by the analytic continuation of the \KK\ Ernst
metric, which we show is identical to the five dimensional Kerr solution. We
use this fact to illuminate further properties of the decay process. It appears
that fundamental fermions can eliminate the bubble decay of the magnetic field,
while allowing the pair production of Kaluza-Klein monopoles.
","[{""version"":""v1"",""created"":""Wed, 26 Jul 1995 23:59:47 GMT""},{""version"":""v2"",""created"":""Tue, 19 Sep 1995 23:56:17 GMT""}]","2009-10-07"
"hep-th/9507144","Katsushi Ito","Katsushi Ito and Sung-Kil Yang","Prepotentials in N=2 SU(2) Supersymmetric Yang-Mills Theory with
  Massless Hypermultiplets","13 pages, phyzzx, (one additional reference, a misprint corrected)","Phys.Lett. B366 (1996) 165-173","10.1016/0370-2693(95)01310-5","UTHEP-310","hep-th",,"  We calculate the prepotential of the low-energy effective action for $N=2$
$SU(2)$ supersymmetric Yang-Mills theory with $N_f$ massless hypermultiplets
($N_f=1,\, 2,\, 3$). The precise evaluation of the instanton corrections is
performed by making use of the Picard-Fuchs equations associated with elliptic
curves. The flavor dependence of the instanton effect is determined explicitly
both in the weak- and strong-coupling regimes.
","[{""version"":""v1"",""created"":""Thu, 27 Jul 1995 04:26:15 GMT""},{""version"":""v2"",""created"":""Mon, 31 Jul 1995 04:23:38 GMT""}]","2009-10-28"
"hep-th/9507145","Jose M. Figueroa-O'Farrill","JM Figueroa-O'Farrill","N=2 structures in all string theories","23 pages (12 physical pages), .dvi.uu (+ some hyperlinks)","J.Math.Phys. 38 (1997) 5559-5575","10.1063/1.532151","QMW-PH-95-27","hep-th",,"  The BRST cohomology of any topological conformal field theory admits the
structure of a Batalin--Vilkovisky algebra, and string theories are no
exception. Let us say that two topological conformal field theories are
``cohomologically equivalent'' if their BRST cohomologies are isomorphic as
Batalin--Vilkovisky algebras. What we show in this paper is that any string
theory (regardless of the matter background) is cohomologically equivalent to
some twisted N=2 superconformal field theory. We discuss three string theories
in detail: the bosonic string, the NSR string and the W_3 string. In each case
the way the cohomological equivalence is constructed can be understood as
coupling the topological conformal field theory to topological gravity. These
results lend further supporting evidence to the conjecture that _any_
topological conformal field theory is cohomologically equivalent to some
topologically twisted N=2 superconformal field theory. We end the paper with
some comments on different notions of equivalence for topological conformal
field theories and this leads to an improved conjecture.
","[{""version"":""v1"",""created"":""Wed, 26 Jul 1995 21:42:24 GMT""}]","2009-10-28"
"hep-th/9507146","Masako Asano","Masako Asano and Saburo Higuchi","A connection between lattice and surgery constructions of
  three-dimensional topological field theories","14 pages, LaTeX, 3 ps figures included","Mod.Phys.Lett. A10 (1995) 2831","10.1142/S0217732395002970","TIT/HEP-292","hep-th hep-lat",,"  We study the relation between lattice construction and surgery construction
of three-dimensional topological field theories. We show that a class of the
Chung-Fukuma-Shapere theory on the lattice has representation theoretic
reformulation which is closely related to the Altschuler-Coste theory
constructed by surgery. There is a similar relation between the Turaev-Viro
theory and the Reshetikhin-Turaev theory.
","[{""version"":""v1"",""created"":""Thu, 27 Jul 1995 07:21:24 GMT""}]","2015-06-26"
"hep-th/9507147","Fedele Lizzi","G. Bimonte, E. Ercolessi, G. Landi, F. Lizzi, G. Sparano, P.
  Teotonio-Sobrinho","Lattices and Their Continuum Limits","11 pages, 1 Figure included in the LaTeX Source New version, minor
  modifications (typos corrected) and a correction in the list of authors","J.Geom.Phys. 20 (1996) 318-328","10.1016/S0393-0440(95)00063-1","ESI 239 (1995), DSF-T-35/95, UICHEP-TH/95-6","hep-th hep-lat",,"  We address the problem of the continuum limit for a system of Hausdorff
lattices (namely lattices of isolated points) approximating a topological space
$M$. The correct framework is that of projective systems. The projective limit
is a universal space from which $M$ can be recovered as a quotient. We dualize
the construction to approximate the algebra ${\cal C}(M)$ of continuous
functions on $M$. In a companion paper we shall extend this analysis to systems
of noncommutative lattices (non Hausdorff lattices).
","[{""version"":""v1"",""created"":""Thu, 27 Jul 1995 07:32:02 GMT""},{""version"":""v2"",""created"":""Thu, 28 Sep 1995 13:45:24 GMT""}]","2009-10-28"
"hep-th/9507148","Fedele Lizzi","G. Bimonte, E. Ercolessi, G. Landi, F. Lizzi, G. Sparano, P.
  Teotonio-Sobrinho","Noncommutative Lattices and Their Continuum Limits","22 pages, 8 Figures included in the LaTeX Source New version, minor
  modifications (typos corrected) and a correction in the list of authors","J.Geom.Phys.20:329-348,1996","10.1016/S0393-0440(95)00064-X","ESI 240 (1995), DSF-T-36/95, UICHEP-TH/95-7","hep-th hep-lat",,"  We consider finite approximations of a topological space $M$ by
noncommutative lattices of points. These lattices are structure spaces of
noncommutative $C^*$-algebras which in turn approximate the algebra $\cc(M)$ of
continuous functions on $M$. We show how to recover the space $M$ and the
algebra $\cc(M)$ from a projective system of noncommutative lattices and an
inductive system of noncommutative $C^*$-algebras, respectively.
","[{""version"":""v1"",""created"":""Thu, 27 Jul 1995 07:32:28 GMT""},{""version"":""v2"",""created"":""Thu, 28 Sep 1995 13:47:49 GMT""}]","2010-11-19"
"hep-th/9507149","Rim Chai Ho","Dong Sup Soh, Kyung Hyun Cho and Sang Pyo Kim","Solvable Potentials from Supersymmetric Quantum Mechanics","14 pages, Latex","J.Korean Phys.Soc. 28 (1995) 777-782",,"KNUTH-31","hep-th",,"  A recurrence relation of Riccati-type differential equations known in
supersymmetric quantum mechanics is investigated to find exactly solvable
potentials. Taking some simple {\it ans\""atze}, we find new classes of solvable
potentials as well as reproducing the known shape-invariant ones.
","[{""version"":""v1"",""created"":""Thu, 27 Jul 1995 07:34:09 GMT""}]","2007-05-23"
"hep-th/9507150","T. Schucker","Bruno Iochum, Daniel Kastler, Thomas Schucker (Marseille)","Fuzzy Mass Relations in the Standard Model","14 pages LaTeX, one figure postscript",,,"CPT-95/P.3235","hep-th",,"  Recently Connes has proposed a new geometric version of the standard model
including a non-commutative charge conjugation. We present a systematic
analysis of the relations among masses and coupling constants in this approach.
In particular, for a given top mass, the Higgs mass is constrained to lie in an
interval. Therefore this constraint is locally stable under renormalization
flow.
","[{""version"":""v1"",""created"":""Thu, 27 Jul 1995 10:50:59 GMT""}]","2007-05-23"
"hep-th/9507151","Bong Lian","Bong H. Lian and Shing-Tung Yau","Mirror Maps, Modular Relations and Hypergeometric Series I","24 pages; harvmac",,,,"hep-th",,"  Motivated by the recent work of Kachru-Vafa in string theory, we study in
Part A of this paper, certain identities involving modular forms,
hypergeometric series, and more generally series solutions to Fuchsian
equations. The identity which arises in string theory is the simpliest of its
kind. There are nontrivial generalizations of the identity which appear new. We
give many such examples -- all of which arise in mirror symmetry for algebraic
K3 surfaces.
  In Part B, we study the integrality property of certain $q$-series, known as
mirror maps, which arise in mirror symmetry.
","[{""version"":""v1"",""created"":""Thu, 27 Jul 1995 11:32:03 GMT""}]","2016-09-06"
"hep-th/9507152","Slavnov","A.A.Slavnov","Bosonization of Fermion Determinants","9 pages, latex, no figures","Phys.Lett. B366 (1996) 253-260","10.1016/0370-2693(95)01366-0","SMI-3-95","hep-th hep-lat",,"  A four dimensional fermion determinant is presented as a path integral of the
exponent of a local five dimensional action describing constrained bosonic
system. The construction is carried out both in the continuum theory and in the
lattice model.
","[{""version"":""v1"",""created"":""Thu, 27 Jul 1995 15:12:41 GMT""}]","2009-10-28"
"hep-th/9507153","Bong Lian","Bong H. Lian and Shing-Tung Yau","Mirror Maps, Modular Relations and Hypergeometric Series II","27 pages; harvmac","Nucl.Phys.Proc.Suppl. 46 (1996) 248-262","10.1016/0920-5632(96)00026-6",,"hep-th",,"  As a continuation of \lianyaufour, we study modular properties of the
periods, the mirror maps and Yukawa couplings for multi-moduli Calabi-Yau
varieties. In Part A of this paper, motivated by the recent work of
Kachru-Vafa, we degenerate a three-moduli family of Calabi-Yau toric varieties
along a codimension one subfamily which can be described by the vanishing of
certain Mori coordinate, corresponding to going to the ``large volume limit''
in a certain direction. Then we see that the deformation space of the subfamily
is the same as a certain family of K3 toric surfaces. This family can in turn
be studied by further degeneration along a subfamily which in the end is
described by a family of elliptic curves. The periods of the K3 family (and
hence the original Calabi-Yau family) can be described by the squares of the
periods of the elliptic curves. The consequences include: (1) proofs of various
conjectural formulas of physicists \vk\lkm~ involving mirror maps and modular
functions; (2) new identities involving multi-variable hypergeometric series
and modular functions -- generalizing \lianyaufour. In Part B, we study for
two-moduli families the perturbation series of the mirror map and the type A
Yukawa couplings near certain large volume limits. Our main tool is a new class
of polynomial PDEs associated with Fuchsian PDE systems. We derive the first
few terms in the perturbation series. For the case of degree 12 hypersurfaces
in $\P^4[6,2,2,1,1]$, in one limit the series of the couplings are expressed in
terms of the $j$ function. In another limit, they are expressed in terms of
rational functions. The latter give explicit formulas for infinite sequences of
``instanton numbers'' $n_d$.
","[{""version"":""v1"",""created"":""Thu, 27 Jul 1995 14:12:17 GMT""}]","2009-10-28"
"math/9507214","Bill Mitchell","Moti Gitik and William Mitchell","Indiscernible Sequences for Extenders, and the Singular Cardinal
  Hypothesis",,,,"Logic E-prints July 27, 1995","math.LO",,"  We prove several results giving lower bounds for the large cardinal strength
of a failure of the singular cardinal hypothesis. The main result is the
following theorem:
  Theorem: Suppose $\kappa$ is a singular strong limit cardinal and $2^\kappa
>= \lambda$ where $\lambda$ is not the successor of a cardinal of cofinality at
most $\kappa$.
  (i) If $\cofinality(\kappa)>\gw$ then $o(\kappa)\ge\lambda$.
  (ii) If $\cofinality(\kappa)=\gw$ then either $o(\kappa)\ge\lambda$ or
$\set{\ga:K\sat o(\ga)\ge\ga^{+n}}$ is cofinal in $\kappa$ for each $n\in\gw$.
  In order to prove this theorem we give a detailed analysis of the sequences
of indiscernibles which come from applying the covering lemma to nonoverlapping
sequences of extenders.
","[{""version"":""v1"",""created"":""Thu, 27 Jul 1995 00:00:00 GMT""}]","2016-09-06"
"mtrl-th/9507003","Kurt Mader","K. A. Mader and A. Zunger","Localization and band-gap pinning in semiconductor superlattices with
  layer-thickness fluctuations","10 pages, Revtex. 3 figures available at
  http://www.cecam.fr/~mader/elstruc.html . Published in Europhys. Lett. 31,
  107 (95)",,"10.1209/0295-5075/31/2/008",,"mtrl-th cond-mat.mtrl-sci",,"  We consider (AlAs)_n/(GaAs)_n superlattices with random thickness
fluctuations Delta-n around the nominal period n. Using three-dimensional
pseudopotential plane-wave band theory, we show that (i) any amount Delta-n/n
of thickness fluctuations leads to band-edge wavefunction localization, (ii)
for small Delta-n/n the SL band gap is pinned at the gap level produced by a
single layer with ``wrong'' thickness n + Delta-n, (iii) the bound states due
to monolayer thickness fluctuations lead to significant band-gap reductions,
(iv) <001> AlAs/GaAs SL's with monolayer thickness fluctuations have a direct
band gap, while the ideal <001> SL's are indirect for n<4.
","[{""version"":""v1"",""created"":""Thu, 27 Jul 1995 08:45:20 GMT""}]","2015-06-26"
"nucl-th/9507040","Chris Jarzynski","C. Jarzynski, G.F. Bertsch (Institute for Nuclear Theory, University
  of Washington)","Numerical Convergence in Solving the Vlasov Equation","12 pages of text (Revtex). Two figures available from
  chrisj@phys.washington.edu","Phys.Rev.C53:1028-1031,1996","10.1103/PhysRevC.53.1028","INT95-00-98","nucl-th astro-ph",,"  When the Vlasov equation is investigated numerically using the method of test
particles, the particle-particle interactions that inevitably arise in the
simulation (but are not present in the Vlasov equation itself) result in an
accumulation of errors which eventually drive the collection of test particles
toward a state of classical thermal equilibrium. We estimate the rate at which
these errors accumulate.
","[{""version"":""v1"",""created"":""Wed, 26 Jul 1995 17:03:59 GMT""},{""version"":""v2"",""created"":""Fri, 15 Sep 1995 18:10:23 GMT""}]","2008-11-26"
"q-alg/9507031",,"J.M.F. Labastida and E. Perez","A Relation Between the Kauffman and the HOMFLY Polynomials for Torus
  Knots","47 pages, macropackage phyzzx.tex, minor corrections made, version to
  appear in Journal of Mathematical Physics",,"10.1063/1.531495",,"q-alg hep-th math.QA",,"  Polynomial invariants corresponding to the fundamental representation of the
gauge group $SO(N)$ are computed for arbitrary torus knots in the framework of
Chern-Simons gauge theory making use of knot operators. As a result, a formula
which relates the Kauffman and the HOMFLY polynomials for torus knots is
presented.
","[{""version"":""v1"",""created"":""Wed, 26 Jul 1995 16:07:51 GMT""},{""version"":""v2"",""created"":""Thu, 7 Dec 1995 16:33:29 GMT""}]","2009-10-28"
